plate,state,license_type,summons_number,issue_date,violation_time,violation,fine_amount,penalty_amount,interest_amount,reduction_amount,payment_amount,amount_due,precinct,county,issuing_agency,violation_status,judgment_entry_date
N87UVY,NJ,PAS,4939207298,03/06/2025,01:56P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,QN,DEPARTMENT OF TRANSPORTATION,,
HTW1649,NY,PAS,4931800518,12/29/2024,12:36P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,ST,DEPARTMENT OF TRANSPORTATION,,
LSY9956,NY,PAS,4939206932,03/06/2025,01:52P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,ST,DEPARTMENT OF TRANSPORTATION,,
KYJ5095,NY,PAS,4939207031,03/06/2025,01:53P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,QN,DEPARTMENT OF TRANSPORTATION,,
FLX5509,NY,PAS,4939207596,03/06/2025,01:58P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,QN,DEPARTMENT OF TRANSPORTATION,,
T800426C,NY,OMT,5701185760,11/14/2024,10:26A,NO STANDING-OFF-STREET LOT,50,0,0,0,50,0,000,MN,TRANSIT AUTHORITY,,
LNJ7726,NY,PAS,5701185590,11/14/2024,10:18A,NO STANDING-OFF-STREET LOT,50,0,0,0,50,0,000,,TRANSIT AUTHORITY,,
KDP6394,NY,PAS,5701185539,11/14/2024,10:10A,NO STANDING-OFF-STREET LOT,50,0,0,0,50,0,000,,TRANSIT AUTHORITY,,
1EY8008,MD,PAS,8888693233,07/09/2022,,,,,,,,,,,,,
LAC2284,NY,PAS,4938016722,02/23/2025,02:32P,PHTO SCHOOL ZN SPEED VIOLATION,50,25,0,0,75,0,000,BX,DEPARTMENT OF TRANSPORTATION,,
LVT4516,NY,PAS,4049629616,11/18/2025,07:25P,BUS LANE VIOLATION,50,0,0,0,50,0,000,MN,DEPARTMENT OF TRANSPORTATION,,
LJW6656,NY,PAS,4966011863,09/24/2025,03:03P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,BK,DEPARTMENT OF TRANSPORTATION,,
HND1103,NY,PAS,4965844221,09/23/2025,05:59P,PHTO SCHOOL ZN SPEED VIOLATION,50,25,0,25,50,0,000,QN,DEPARTMENT OF TRANSPORTATION,,
LSE8809,NY,PAS,4939785634,03/11/2025,01:00P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,QN,DEPARTMENT OF TRANSPORTATION,,
GYW7393,NY,PAS,4939207365,03/06/2025,01:56P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,BX,DEPARTMENT OF TRANSPORTATION,,
GCN7043,NY,PAS,4931802242,12/29/2024,11:54A,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,BX,DEPARTMENT OF TRANSPORTATION,,
JBT6542,NY,PAS,4939207584,03/06/2025,01:58P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,BK,DEPARTMENT OF TRANSPORTATION,,
ZKN4031,NY,PAS,2023712592,04/11/2025,08:16A,NO PARKING-STREET CLEANING,65,0,0,0,65,0,076,Kings,DEPARTMENT OF SANITATION,,
RJS3626,NC,PAS,2023734770,04/15/2025,10:27A,NO PARKING-STREET CLEANING,65,0,0,0,65,0,045,Bronx,DEPARTMENT OF SANITATION,,
J45902T,NJ,PAS,8888694651,07/14/2022,,,,,,,,,,,,,
Z50LZV,NJ,PAS,8858313793,07/14/2021,02:46A,FIRE HYDRANT,115,60,32.88,0.09,207.79,0,075,K,TRAFFIC,,07/28/2022
LRX9712,NY,PAS,5701185941,11/14/2024,10:38A,NO STANDING-OFF-STREET LOT,50,0,0,0,50,0,000,,TRANSIT AUTHORITY,,
HFJ5221,NY,PAS,5701185849,11/14/2024,10:31A,NO STANDING-OFF-STREET LOT,50,0,0,0,50,0,000,,TRANSIT AUTHORITY,HEARING HELD-GUILTY,
KMK2230,NY,PAS,5701186090,11/14/2024,10:51A,NO STANDING-OFF-STREET LOT,50,0,0,0,50,0,000,,TRANSIT AUTHORITY,,
LWM8927,NY,PAS,4965844725,09/23/2025,06:14P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,50,0,0,000,BX,DEPARTMENT OF TRANSPORTATION,,
KFT2030,NY,PAS,4965844567,09/23/2025,06:09P,PHTO SCHOOL ZN SPEED VIOLATION,50,25,0,25,50,0,000,BX,DEPARTMENT OF TRANSPORTATION,,
GDU9111,NY,PAS,4965451065,09/19/2025,08:08P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,BK,DEPARTMENT OF TRANSPORTATION,,
KSC1023,NY,PAS,9196198801,04/18/2025,04:11P,FIRE HYDRANT,115,0,0,0,115,0,028,NY,TRAFFIC,,
KYR6751,NY,PAS,9194108596,04/03/2025,08:12A,NO PARKING-STREET CLEANING,65,0,0,0,65,0,025,NY,TRAFFIC,,
R88PUM,NJ,PAS,9194108791,04/03/2025,09:54A,NO STANDING-DAY/TIME LIMITS,115,0,0,0,115,0,023,NY,TRAFFIC,,
79727NC,NY,COM,4939786160,03/11/2025,01:32P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,BX,DEPARTMENT OF TRANSPORTATION,,
KYK5653,NY,PAS,4939786274,03/11/2025,01:35P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,BK,DEPARTMENT OF TRANSPORTATION,,
LTE1042,NY,PAS,2023741695,04/10/2025,07:52A,NO PARKING-STREET CLEANING,65,0,0,0,65,0,071,Kings,DEPARTMENT OF SANITATION,,
TJH2288,VA,PAS,5701186179,11/14/2024,11:01A,NO STANDING-OFF-STREET LOT,50,0,0,0,50,0,000,,TRANSIT AUTHORITY,,
FAZ7711,NY,PAS,5701186234,11/14/2024,11:10A,NO STANDING-OFF-STREET LOT,50,0,0,0,50,0,000,,TRANSIT AUTHORITY,,
45912MD,NY,COM,5701186295,11/14/2024,11:24A,NO STANDING-OFF-STREET LOT,50,0,0,0,50,0,000,,TRANSIT AUTHORITY,,
JHF4655,NY,PAS,5707328981,11/04/2025,04:48P,MTA CAMERA VIOLATION - DOUBLE PARKING,250,0,0,0,250,0,000,MN,TRANSIT AUTHORITY,,
KKY8747,NY,PAS,4966012030,09/24/2025,03:06P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,BK,DEPARTMENT OF TRANSPORTATION,,
51345NE,NY,COM,4966012041,09/24/2025,03:06P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,BK,DEPARTMENT OF TRANSPORTATION,HEARING HELD-GUILTY REDUCTION,
JFW7655,NY,PAS,9196198825,04/18/2025,05:23P,NO PARKING-DAY/TIME LIMITS,60,0,0,0,60,0,028,NY,TRAFFIC,,
KNU9633,NY,PAS,4965844944,09/23/2025,06:22P,PHTO SCHOOL ZN SPEED VIOLATION,50,25,0,0,75,0,000,QN,DEPARTMENT OF TRANSPORTATION,,
JKW5916,NY,PAS,4941182303,03/23/2025,12:54A,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,QN,DEPARTMENT OF TRANSPORTATION,,
KGS5621,NY,PAS,9194108961,04/04/2025,08:06A,NO PARKING-STREET CLEANING,65,0,0,0,65,0,019,NY,TRAFFIC,,
LKB4070,NY,PAS,9194109060,04/04/2025,09:21A,NO PARKING-STREET CLEANING,65,0,0,0,65,0,019,NY,TRAFFIC,,
N25SFH,NJ,PAS,4939786626,03/11/2025,01:52P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,BK,DEPARTMENT OF TRANSPORTATION,,
FMT7377,NY,PAS,4939786535,03/11/2025,01:47P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,QN,DEPARTMENT OF TRANSPORTATION,,
EDB9160,NY,PAS,4939208102,03/06/2025,02:05P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,QN,DEPARTMENT OF TRANSPORTATION,,
T123429C,NY,OMT,4939786511,03/11/2025,01:47P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,MN,DEPARTMENT OF TRANSPORTATION,,
AU87545,CT,PAS,4939786810,03/11/2025,01:56P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,BX,DEPARTMENT OF TRANSPORTATION,HEARING HELD-GUILTY,
KLT7871,NY,PAS,2023741713,04/10/2025,07:54A,NO PARKING-STREET CLEANING,65,0,0,0,65,0,071,Kings,DEPARTMENT OF SANITATION,,
LNB3483,NY,PAS,2023746346,04/07/2025,11:50A,NO PARKING-STREET CLEANING,65,0,0,0,65,0,050,Bronx,DEPARTMENT OF SANITATION,,
LBJ7608,NY,PAS,2023746541,04/08/2025,11:48A,NO PARKING-STREET CLEANING,65,0,0,0,65,0,050,Bronx,DEPARTMENT OF SANITATION,,
KUP4205,NY,PAS,5707329018,11/04/2025,04:49P,MTA CAMERA VIOLATION - DOUBLE PARKING,250,0,0,0,250,0,000,MN,TRANSIT AUTHORITY,,
EUL7240,NY,PAS,4939208540,03/06/2025,02:10P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,QN,DEPARTMENT OF TRANSPORTATION,,
JMC8790,NY,PAS,4965845043,09/23/2025,06:26P,PHTO SCHOOL ZN SPEED VIOLATION,50,25,0,0,75,0,000,QN,DEPARTMENT OF TRANSPORTATION,,
LSJ5688,NY,PAS,4965451399,09/19/2025,08:29P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,QN,DEPARTMENT OF TRANSPORTATION,,
EUL7240,NY,PAS,4939208760,03/06/2025,02:12P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,QN,DEPARTMENT OF TRANSPORTATION,,
LZH7922,NY,PAS,4966012090,09/24/2025,03:06P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,QN,DEPARTMENT OF TRANSPORTATION,,
JJK6461,NY,PAS,4926474281,11/17/2024,04:23P,PHTO SCHOOL ZN SPEED VIOLATION,50,25,2.33,0.03,77.3,0,000,BX,DEPARTMENT OF TRANSPORTATION,,02/06/2025
KTB6123,NY,PAS,4932526908,01/01/2025,10:50A,PHTO SCHOOL ZN SPEED VIOLATION,50,25,1.34,0.26,76.08,0,000,QN,DEPARTMENT OF TRANSPORTATION,,03/27/2025
KXS5304,NY,PAS,4932526740,01/01/2025,10:45A,PHTO SCHOOL ZN SPEED VIOLATION,50,25,1.08,0.13,75.95,0,000,BX,DEPARTMENT OF TRANSPORTATION,,03/27/2025
LRL8214,NY,PAS,9196199453,04/22/2025,01:49P,FIRE HYDRANT,115,0,0,0,115,0,025,NY,TRAFFIC,,
T112118C,NY,OMT,4049629628,11/18/2025,07:35P,BUS LANE VIOLATION,50,0,0,0,50,0,000,BX,DEPARTMENT OF TRANSPORTATION,,
LHB1567,NY,PAS,2023747200,04/11/2025,09:53A,NO PARKING-STREET CLEANING,65,0,0,0,65,0,050,Bronx,DEPARTMENT OF SANITATION,,
HYG5293,NY,PAS,5701186623,11/14/2024,11:58A,NO STANDING-OFF-STREET LOT,50,0,0,0,50,0,000,,TRANSIT AUTHORITY,,
HEG1507,NY,PAS,5701186532,11/14/2024,11:53A,NO STANDING-OFF-STREET LOT,50,0,0,0,50,0,000,,TRANSIT AUTHORITY,,
LGF6471,NY,PAS,2023748768,04/11/2025,10:00A,NO PARKING-STREET CLEANING,65,0,0,0,65,0,072,Kings,DEPARTMENT OF SANITATION,,
LLC7954,NY,PAS,4941182595,03/23/2025,01:03A,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,QN,DEPARTMENT OF TRANSPORTATION,,
J59SNN,NJ,PAS,4939208618,03/06/2025,02:11P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,MN,DEPARTMENT OF TRANSPORTATION,,
JBN2121,NY,PAS,4939208722,03/06/2025,02:12P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,BX,DEPARTMENT OF TRANSPORTATION,,
KXB2061,NY,PAS,4939208990,03/06/2025,02:15P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,BX,DEPARTMENT OF TRANSPORTATION,,
LGV6429,NY,PAS,4939209234,03/06/2025,02:18P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,BK,DEPARTMENT OF TRANSPORTATION,,
AMH6879,NY,PAS,4966012107,09/24/2025,03:07P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,QN,DEPARTMENT OF TRANSPORTATION,,
GFW8960,NY,PAS,4938019231,02/23/2025,03:19P,PHTO SCHOOL ZN SPEED VIOLATION,50,25,0,0,75,0,000,QN,DEPARTMENT OF TRANSPORTATION,,
LLL5112,NY,PAS,4941183095,03/23/2025,01:13A,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,BX,DEPARTMENT OF TRANSPORTATION,,
Z303VF,FL,PAS,5701187100,11/14/2024,12:18P,NO STANDING-OFF-STREET LOT,50,0,0,0,50,0,000,QN,TRANSIT AUTHORITY,,
TER6108,VA,PAS,4941182881,03/23/2025,01:09A,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,QN,DEPARTMENT OF TRANSPORTATION,,
NORBEYR,NY,SRF,4966012144,09/24/2025,03:08P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,QN,DEPARTMENT OF TRANSPORTATION,,
TONYBENZ,NY,SRF,4939787746,03/11/2025,02:13P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,QN,DEPARTMENT OF TRANSPORTATION,,
ENJ7519,NY,PAS,4939787357,03/11/2025,02:06P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,QN,DEPARTMENT OF TRANSPORTATION,,
D96VDX,NJ,PAS,2023748872,04/12/2025,12:36P,NO PARKING-STREET CLEANING,65,0,0,0,65,0,072,Kings,DEPARTMENT OF SANITATION,,
59AWJH,FL,PAS,2023749086,04/15/2025,10:08A,NO PARKING-STREET CLEANING,65,0,0,0,65,0,072,Kings,DEPARTMENT OF SANITATION,,
IMLW24,NJ,PAS,2023752292,04/15/2025,01:15A,NO PARKING-STREET CLEANING,65,0,0,0,65,0,084,Kings,DEPARTMENT OF SANITATION,,
T130107C,NY,OMT,4939209611,03/06/2025,02:23P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,QN,DEPARTMENT OF TRANSPORTATION,,
KJR6456,NY,PAS,4966012211,09/24/2025,03:09P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,QN,DEPARTMENT OF TRANSPORTATION,,
JED3268,NY,PAS,4966012223,09/24/2025,03:10P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,QN,DEPARTMENT OF TRANSPORTATION,,
LER6494,NY,PAS,4966012200,09/24/2025,03:09P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,BK,DEPARTMENT OF TRANSPORTATION,,
KVN4905,NY,PAS,5701187664,11/14/2024,12:59P,NO STANDING-OFF-STREET LOT,50,0,0,0,50,0,000,ST,TRANSIT AUTHORITY,,
KPH3714,NY,PAS,5701187524,11/14/2024,12:47P,NO STANDING-OFF-STREET LOT,50,0,0,0,50,0,000,,TRANSIT AUTHORITY,,
LRC8134,NY,PAS,5701188164,11/14/2024,01:39P,NO STANDING-OFF-STREET LOT,50,0,0,0,50,0,000,,TRANSIT AUTHORITY,,
LNE1054,NY,PAS,9196201459,04/22/2025,05:26P,BIKE LANE,115,0,0,0,115,0,028,NY,TRAFFIC,,
KDN3369,NY,PAS,4939209428,03/06/2025,02:20P,PHTO SCHOOL ZN SPEED VIOLATION,50,25,0,25,50,0,000,BX,DEPARTMENT OF TRANSPORTATION,ADMIN REDUCTION,
T658904C,NY,OMT,4049629690,11/19/2025,08:21A,BUS LANE VIOLATION,50,0,0,0,50,0,000,QN,DEPARTMENT OF TRANSPORTATION,,
LAA4017,NY,PAS,4939787886,03/11/2025,02:17P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,BX,DEPARTMENT OF TRANSPORTATION,,
AR90950,CT,PAS,2023754276,04/10/2025,11:09A,NO PARKING-STREET CLEANING,65,0,0,0,65,0,079,Kings,DEPARTMENT OF SANITATION,,
KDV4571,NY,PAS,4939209430,03/06/2025,02:20P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,QN,DEPARTMENT OF TRANSPORTATION,,
1XYF87,MA,PAS,4840121096,05/08/2023,01:31P,PHTO SCHOOL ZN SPEED VIOLATION,50,25,15.58,0.06,90.52,0,000,BK,DEPARTMENT OF TRANSPORTATION,,08/03/2023
104AL,NY,ORG,4965451727,09/19/2025,08:56P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,QN,DEPARTMENT OF TRANSPORTATION,,
XFD9777,VA,PAS,9194109187,04/04/2025,11:10A,NO PARKING-STREET CLEANING,65,0,0,0,65,0,019,NY,TRAFFIC,,
KPH3443,NY,PAS,4939788260,03/11/2025,02:23P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,BK,DEPARTMENT OF TRANSPORTATION,,
LVBULLYS,NY,SRF,4939788404,03/11/2025,02:26P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,QN,DEPARTMENT OF TRANSPORTATION,,
KZX3969,NY,PAS,4939210078,03/06/2025,02:28P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,ST,DEPARTMENT OF TRANSPORTATION,,
JRJ1495,NY,PAS,4939788350,03/11/2025,02:25P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,BX,DEPARTMENT OF TRANSPORTATION,,
KHL4543,NY,PAS,2023756066,04/16/2025,07:51A,NO PARKING-STREET CLEANING,65,0,0,0,65,0,049,Bronx,DEPARTMENT OF SANITATION,,
AHY7267,NY,PAS,2023758634,04/11/2025,08:26A,NO PARKING-STREET CLEANING,65,0,0,0,65,0,094,Kings,DEPARTMENT OF SANITATION,,
LSX3280,NY,OMS,9179901529,01/16/2025,12:38P,NO STANDING-EXC. TRUCK LOADING,95,0,0,0,95,0,112,Q,TRAFFIC,,
HLP2198,NY,PAS,4939209970,03/06/2025,02:27P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,BK,DEPARTMENT OF TRANSPORTATION,,
74AYJC,FL,PAS,4939210212,03/06/2025,02:29P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,BK,DEPARTMENT OF TRANSPORTATION,,
BWW4809,NY,PAS,4939209982,03/06/2025,02:27P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,QN,DEPARTMENT OF TRANSPORTATION,,
KKF4713,NY,PAS,4939210170,03/06/2025,02:29P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,ST,DEPARTMENT OF TRANSPORTATION,,
LHR8965,NY,OMS,5707329262,11/04/2025,04:59P,MTA CAMERA VIOLATION - DOUBLE PARKING,250,0,0,0,250,0,000,MN,TRANSIT AUTHORITY,,
LKT4029,NY,PAS,2023758890,04/15/2025,11:41A,NO PARKING-STREET CLEANING,65,0,0,0,65,0,094,Kings,DEPARTMENT OF SANITATION,,
5ER518,MA,PAS,9196202014,04/26/2025,07:46A,NO PARKING-STREET CLEANING,65,0,0,0,65,0,033,NY,TRAFFIC,,
KSP9286,NY,PAS,2023764350,04/11/2025,09:14A,NO PARKING-STREET CLEANING,65,0,0,0,65,0,076,Kings,DEPARTMENT OF SANITATION,,
JBH2143,NY,PAS,5701188980,11/14/2024,02:27P,NO STANDING-OFF-STREET LOT,100,0,0,0,100,0,000,,TRANSIT AUTHORITY,,
K46UXH,NJ,PAS,5701189028,11/14/2024,02:30P,NO STANDING-OFF-STREET LOT,150,0,0,0,150,0,000,,TRANSIT AUTHORITY,,
HXZ9983,NY,PAS,5701189132,11/14/2024,02:36P,NO STANDING-OFF-STREET LOT,50,0,0,0,50,0,000,QN,TRANSIT AUTHORITY,,
XHHP93,NJ,PAS,9196202385,04/29/2025,10:12A,NO STANDING-DAY/TIME LIMITS,115,0,0,0,115,0,033,NY,TRAFFIC,,
Y204833C,NY,OMT,5701188930,11/14/2024,02:23P,NO STANDING-OFF-STREET LOT,50,0,0,0,50,0,000,QN,TRANSIT AUTHORITY,,
T644364C,NY,OMT,4941183836,03/23/2025,01:31A,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,BK,DEPARTMENT OF TRANSPORTATION,,
JBT4722,NY,PAS,4939210534,03/06/2025,02:33P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,QN,DEPARTMENT OF TRANSPORTATION,,
LDR7447,NY,PAS,4965451820,09/19/2025,09:07P,PHTO SCHOOL ZN SPEED VIOLATION,50,25,0,0,75,0,000,BX,DEPARTMENT OF TRANSPORTATION,,
W52JHZ,NJ,PAS,8571508150,12/14/2018,07:40A,NO STANDING-COMM METER ZONE,115,60,88.34,0,263.34,0,018,NY,TRAFFIC,,04/04/2019
LPW9434,NY,PAS,5701189510,11/14/2024,03:04P,NO STANDING-OFF-STREET LOT,50,0,0,0,50,0,000,,TRANSIT AUTHORITY,,
S65HDF,NJ,PAS,4049629860,11/19/2025,11:14A,BUS LANE VIOLATION,50,0,0,0,50,0,000,MN,DEPARTMENT OF TRANSPORTATION,,
HTU9641,NY,PAS,5701189170,11/14/2024,02:39P,NO STANDING-OFF-STREET LOT,50,0,0,0,50,0,000,,TRANSIT AUTHORITY,,
LLZ9623,NY,PAS,9194109758,04/07/2025,07:11A,NO PARKING-STREET CLEANING,65,0,0,0,65,0,024,NY,TRAFFIC,,
JFH8330,NY,PAS,4966012454,09/24/2025,03:11P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,BK,DEPARTMENT OF TRANSPORTATION,,
LKR1028,NY,PAS,4939788921,03/11/2025,02:40P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,BK,DEPARTMENT OF TRANSPORTATION,,
LEL1815,NY,PAS,4931802400,12/29/2024,12:23P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,BK,DEPARTMENT OF TRANSPORTATION,,
KLT8566,NY,PAS,2023764683,04/16/2025,11:37A,NO PARKING-STREET CLEANING,65,0,0,0,65,0,076,Kings,DEPARTMENT OF SANITATION,,
LJS3970,NY,PAS,2023768093,04/08/2025,12:02P,NO PARKING-STREET CLEANING,65,0,0,0,65,0,047,Bronx,DEPARTMENT OF SANITATION,,
LNZ3903,NY,PAS,1498534570,04/16/2025,01:00A,NO STANDING-DAY/TIME LIMITS,115,0,0,0,115,0,013,NY,LONG ISLAND RAILROAD,,
615AZ2,NY,MOT,1498534685,03/06/2025,11:25A,NO PARKING-STREET CLEANING,65,30,0,0,95,0,013,NY,LONG ISLAND RAILROAD,,
DKB8288,NY,PAS,4965846989,09/23/2025,06:10P,PHTO SCHOOL ZN SPEED VIOLATION,50,25,0,0,75,0,000,QN,DEPARTMENT OF TRANSPORTATION,,
23499MM,NY,COM,8926648813,08/08/2022,11:07A,DOUBLE PARKING-MIDTOWN COMML,115,0,0,0,115,0,017,NY,TRAFFIC,HEARING HELD-GUILTY,
119130A,99,COM,1490135420,05/26/2023,,,,,,,,,,,,,
HJE7978,NY,PAS,9194109771,04/07/2025,07:21A,NO PARKING-STREET CLEANING,65,0,0,0,65,0,024,NY,TRAFFIC,,
T775736C,NY,OMT,4965452070,09/19/2025,09:31P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,QN,DEPARTMENT OF TRANSPORTATION,,
LXG8071,NY,PAS,4965452136,09/19/2025,09:33P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,QN,DEPARTMENT OF TRANSPORTATION,,
LRK5141,NY,PAS,4939789482,03/11/2025,02:52P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,BX,DEPARTMENT OF TRANSPORTATION,,
HKS4398,NY,PAS,4939789470,03/11/2025,02:51P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,ST,DEPARTMENT OF TRANSPORTATION,,
GTF2947,NY,PAS,4939789860,03/11/2025,03:00P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,BX,DEPARTMENT OF TRANSPORTATION,,
KMS4867,NY,PAS,2023768184,04/09/2025,07:45A,NO PARKING-STREET CLEANING,65,0,0,0,65,0,047,Bronx,DEPARTMENT OF SANITATION,,
KSG1971,NY,PAS,4939211277,03/06/2025,01:44P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,BX,DEPARTMENT OF TRANSPORTATION,,
KZS6546,NY,PAS,2023784906,04/15/2025,11:58A,NO PARKING-STREET CLEANING,65,0,0,0,65,0,110,Qns,DEPARTMENT OF SANITATION,,
TCU4389,VA,PAS,2023786022,04/10/2025,09:49A,NO PARKING-STREET CLEANING,65,0,0,0,65,0,078,Kings,DEPARTMENT OF SANITATION,,
HGL6795,NY,PAS,4049629872,11/19/2025,11:24A,BUS LANE VIOLATION,50,0,0,0,50,0,000,BK,DEPARTMENT OF TRANSPORTATION,,
MPE1315,PA,PAS,4939211691,03/06/2025,02:23P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,QN,DEPARTMENT OF TRANSPORTATION,,
HFE5655,NY,PAS,4965847260,09/23/2025,06:33P,PHTO SCHOOL ZN SPEED VIOLATION,50,25,0,0,75,0,000,ST,DEPARTMENT OF TRANSPORTATION,,
L24UPN,NJ,PAS,5701189582,11/14/2024,03:06P,NO STANDING-OFF-STREET LOT,50,0,0,0,50,0,000,,TRANSIT AUTHORITY,,
KRZ5000,NY,PAS,4965452239,09/19/2025,09:43P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,ST,DEPARTMENT OF TRANSPORTATION,,
LXV5827,NY,PAS,4965452290,09/19/2025,09:50P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,QN,DEPARTMENT OF TRANSPORTATION,,
HHJ5535,NY,PAS,9196202440,04/29/2025,10:22A,FIRE HYDRANT,115,0,0,0,115,0,033,NY,TRAFFIC,,
KUT5462,NY,PAS,4966012636,09/24/2025,03:15P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,QN,DEPARTMENT OF TRANSPORTATION,,
LJE4407,NY,PAS,4941184725,03/23/2025,01:49A,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,BX,DEPARTMENT OF TRANSPORTATION,,
KHA2877,NY,PAS,9049221324,04/15/2023,11:28A,REG. STICKER-EXPIRED/MISSING,65,60,14.11,0,139.11,0,078,K,TRAFFIC,,08/03/2023
KJM2211,NY,PAS,4939789950,03/11/2025,03:01P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,QN,DEPARTMENT OF TRANSPORTATION,,
GJT6713,NY,PAS,4939789925,03/11/2025,03:01P,PHTO SCHOOL ZN SPEED VIOLATION,50,0,0,0,50,0,000,QN,DEPARTMENT OF TRANSPORTATION,,
LHX5758,NY,PAS,2023786113,04/10/2025,01:26P,DOUBLE PARKING,115,0,0,0,115,0,078,Kings,DEPARTMENT OF SANITATION,,
