plate,state,license_type,summons_number,issue_date,violation_time,violation,fine_amount,penalty_amount,interest_amount,reduction_amount,payment_amount,amount_due,precinct,county,issuing_agency,violation_status,judgment_entry_date
GVV5360,NY,PAS,4965450103,2025-09-19,07:00P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Staten Island,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
GRE1813,NY,PAS,4966011292,2025-09-24,02:54P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Manhattan,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
LZF2554,NY,PAS,4965450140,2025-09-19,07:01P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Brooklyn,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
LHX1896,NY,PAS,4936318450,2025-02-07,04:27P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,25.0,1.86,0.13,76.73,0.0,000,Brooklyn,DEPARTMENT OF TRANSPORTATION,UNKNOWN,2025-05-01
14272ML,NY,COM,8657848053,2018-11-13,02:03P,REG. STICKER-EXPIRED/MISSING,65.0,60.0,18.129699999999982,0.31,189.4,0.0,110,Queens,TRAFFIC,UNKNOWN,2019-02-28
JLU8417,NY,PAS,5701182794,2024-11-13,07:50P,NO STANDING-OFF-STREET LOT,50.0,0.0,0.0,0.0,50.0,0.0,000,Brooklyn,TRANSIT AUTHORITY,HEARING HELD-GUILTY,
19864NB,NY,COM,5701182502,2024-11-13,06:47P,NO STANDING-OFF-STREET LOT,50.0,0.0,0.0,0.0,50.0,0.0,000,UNKNOWN,TRANSIT AUTHORITY,UNKNOWN,
LEK5648,NY,PAS,2023669224,2025-04-12,07:44A,NO PARKING-STREET CLEANING,65.0,0.0,0.0,0.0,65.0,0.0,043,Bronx,DEPARTMENT OF SANITATION,UNKNOWN,
LBD4284,NY,PAS,4941179626,2025-03-23,12:20A,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
GASNAI,NY,OMT,4941179274,2025-03-23,12:09A,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Brooklyn,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
HLZ4506,NY,PAS,4939204170,2025-03-06,01:25P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Bronx,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
22590,MA,PAS,4939204108,2025-03-06,01:24P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Brooklyn,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
KVT3106,NY,PAS,4939204443,2025-03-06,01:28P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Bronx,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
DASTDAAD,NY,SRF,4939204625,2025-03-06,01:29P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
Y207725C,NY,OMT,4965450310,2025-09-19,07:15P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Brooklyn,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
L71RSZ,NJ,PAS,5701183154,2024-11-13,08:56P,NO STANDING-OFF-STREET LOT,50.0,0.0,0.0,0.0,50.0,0.0,000,Manhattan,TRANSIT AUTHORITY,UNKNOWN,
LDJ2770,NY,PAS,4936319351,2025-02-07,05:25P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,25.0,1.9,0.04,76.86,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,2025-05-01
PWEP87,FL,PAS,4941179845,2025-03-23,12:26A,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Manhattan,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
LSX8968,NY,PAS,4938013022,2025-02-23,01:30P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,25.0,0.0,0.0,75.0,0.0,000,Brooklyn,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
LAN6106,NY,PAS,5703580961,2025-03-23,04:53P,NO STANDING-OFF-STREET LOT,150.0,0.0,0.0,0.0,150.0,0.0,000,Manhattan,TRANSIT AUTHORITY,UNKNOWN,
JLB4660,PA,PAS,4939782463,2025-03-11,12:46P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Bronx,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
2208269,IN,PAS,9049138202,2023-05-13,10:57A,DOUBLE PARKING-MIDTOWN COMML,115.0,0.0,0.0,55.09999999999991,0.0,0.0,018,Manhattan,TRAFFIC,HEARING HELD-NOT GUILTY,
MCP7685,PA,PAS,4939782402,2025-03-11,12:45P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
KHS2687,NY,PAS,4939204431,2025-03-06,01:28P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Staten Island,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
EGA7259,NY,PAS,4939204662,2025-03-06,01:29P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Staten Island,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
KVG4855,NY,PAS,1498529677,2025-01-07,06:21P,NO STANDING-DAY/TIME LIMITS,115.0,30.0,0.0,0.0,145.0,0.0,013,Manhattan,LONG ISLAND RAILROAD,HEARING ADJOURNMENT,
KHA2789,NY,PAS,1498529379,2025-01-13,11:13A,NO PARKING-STREET CLEANING,65.0,60.0,0.59,0.09,125.5,0.0,013,Manhattan,LONG ISLAND RAILROAD,UNKNOWN,2025-05-01
XBHV63,NJ,PAS,9188795184,2025-03-04,02:11P,DOUBLE PARKING-MIDTOWN COMML,115.0,0.0,0.0,0.0,115.0,0.0,018,Manhattan,TRAFFIC,HEARING HELD-GUILTY,
T130722C,NY,OMT,1498529732,2025-01-10,06:48P,NO STANDING-DAY/TIME LIMITS,115.0,60.0,0.91,0.22,175.69,0.0,013,Manhattan,LONG ISLAND RAILROAD,UNKNOWN,2025-05-01
A76UEH,NJ,PAS,4049629458,2025-11-18,02:30P,BUS LANE VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
EEB8795,NY,PAS,4965843400,2025-09-23,05:37P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,25.0,0.0,25.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
HZA5140,NY,PAS,4965450346,2025-09-19,07:19P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Bronx,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
ZTS3262,PA,PAS,4939783042,2025-03-11,01:00P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
LHP5568,NY,PAS,4939204844,2025-03-06,01:32P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Bronx,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
W300966C,NY,OMT,5701183324,2024-11-13,08:05P,NO STANDING-OFF-STREET LOT,50.0,0.0,0.0,0.0,50.0,0.0,000,UNKNOWN,TRANSIT AUTHORITY,UNKNOWN,
KDV3856,NY,PAS,4939205022,2025-03-06,01:33P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Staten Island,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
JCS5154,NY,PAS,4939783054,2025-03-11,01:00P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Manhattan,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
LPG8041,NY,PAS,4939783078,2025-03-11,01:00P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Bronx,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
F82MNZ,NJ,PAS,2023672181,2025-04-11,11:46A,NO PARKING-STREET CLEANING,65.0,0.0,0.0,0.0,65.0,0.0,024,Manhattan,DEPARTMENT OF SANITATION,UNKNOWN,
P92UEJ,NJ,PAS,2023672193,2025-04-11,11:49A,NO PARKING-STREET CLEANING,65.0,0.0,0.0,0.0,65.0,0.0,024,Manhattan,DEPARTMENT OF SANITATION,UNKNOWN,
GJD3923,NY,PAS,2023672260,2025-04-15,08:16A,NO PARKING-STREET CLEANING,65.0,0.0,0.0,0.0,65.0,0.0,020,Manhattan,DEPARTMENT OF SANITATION,UNKNOWN,
T754675C,NY,OMT,2023684146,2025-04-15,12:05P,NO PARKING-STREET CLEANING,65.0,0.0,0.0,0.0,65.0,0.0,050,Bronx,DEPARTMENT OF SANITATION,UNKNOWN,
LNS3552,NY,PAS,4939205472,2025-03-06,01:37P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Brooklyn,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
KHM8484,NY,PAS,4939205319,2025-03-06,01:36P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Bronx,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
S26VXZ,NJ,PAS,5707328646,2025-11-04,04:33P,MTA CAMERA VIOLATION - DOUBLE PARKING,50.0,0.0,0.0,0.0,50.0,0.0,000,UNKNOWN,TRANSIT AUTHORITY,UNKNOWN,
LLE2766,NY,PAS,4938013927,2025-02-23,01:46P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,25.0,0.0,0.0,75.0,0.0,000,Staten Island,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
KGW4480,NY,PAS,4049629495,2025-11-18,02:45P,BUS LANE VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
KPY5434,NY,PAS,5701183385,2024-11-13,08:12P,NO STANDING-OFF-STREET LOT,50.0,0.0,0.0,0.0,50.0,0.0,000,Brooklyn,TRANSIT AUTHORITY,UNKNOWN,
EVA6400,NY,PAS,4966011486,2025-09-24,02:57P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
LZD9651,PA,PAS,4933165233,2025-01-09,04:20A,PHTO SCHOOL ZN SPEED VIOLATION,50.0,25.0,2.16,0.0,77.16,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,2025-04-03
KYC1379,NY,PAS,4941180227,2025-03-23,12:41A,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
JGN3389,NY,PAS,4939783250,2025-03-11,01:03P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,25.0,0.0,0.0,75.0,0.0,000,Bronx,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
HNP3323,NY,PAS,9194107166,2025-03-27,08:50A,NO PARKING-STREET CLEANING,65.0,0.0,0.0,0.0,65.0,0.0,026,Manhattan,TRAFFIC,UNKNOWN,
LVT8591,NY,PAS,4966011498,2025-09-24,02:57P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
6EZ8245,MD,PAS,4784472848,2022-06-24,12:43P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,25.0,17.46,0.09,92.37,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,2022-09-15
HXU6220,NY,PAS,4939783480,2025-03-11,01:10P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
JKV1603,NY,PAS,4939205678,2025-03-06,01:39P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Brooklyn,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
JHT9235,NY,PAS,4939783625,2025-03-11,01:11P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Bronx,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
PBAREP,NY,SRF,4939205708,2025-03-06,01:40P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Bronx,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
JPK4881,NY,PAS,4965450590,2025-09-19,07:38P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
W800FV,NY,PAS,4939205897,2025-03-06,01:41P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Staten Island,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
KYF9323,NY,PAS,2026971470,2025-10-21,08:36A,NO PARKING-STREET CLEANING,65.0,0.0,0.0,0.0,65.0,0.0,088,Brooklyn,DEPARTMENT OF SANITATION,UNKNOWN,
EGN3327,NY,PAS,4965450656,2025-09-19,07:42P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
BT31592,CT,PAS,2026996507,2025-10-06,09:49A,NO PARKING-STREET CLEANING,65.0,0.0,0.0,0.0,65.0,0.0,032,Manhattan,DEPARTMENT OF SANITATION,UNKNOWN,
LJX3892,NY,PAS,9196197778,2025-04-15,04:52P,INSP. STICKER-EXPIRED/MISSING,65.0,0.0,0.0,0.0,65.0,0.0,034,Manhattan,TRAFFIC,UNKNOWN,
HHJ8549,NY,PAS,4966011553,2025-09-24,02:58P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Brooklyn,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
LPZ6030,NY,PAS,4941180562,2025-03-23,12:55A,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Bronx,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
LHV5467,NY,PAS,9194107282,2025-03-27,09:15A,NO PARKING-STREET CLEANING,65.0,0.0,0.0,0.0,65.0,0.0,026,Manhattan,TRAFFIC,UNKNOWN,
KTC6687,NY,PAS,4784768208,2022-06-15,06:39P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,25.0,17.37,0.04,92.33,0.0,000,Brooklyn,DEPARTMENT OF TRANSPORTATION,UNKNOWN,2022-09-22
GVG8281,NY,PAS,4784780270,2022-06-22,03:13P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,25.0,17.33,0.13,92.2,0.0,000,Bronx,DEPARTMENT OF TRANSPORTATION,UNKNOWN,2022-09-22
MDL7467,PA,PAS,9049184765,2023-05-07,06:55A,NO PARKING-DAY/TIME LIMITS,60.0,60.0,16.71,0.01,136.7,0.0,040,Bronx,TRAFFIC,UNKNOWN,2023-08-24
HXD6091,NY,PAS,9049196330,2023-05-01,12:07P,NO PARKING-STREET CLEANING,65.0,60.0,17.63,0.28,142.35,0.0,043,Bronx,TRAFFIC,UNKNOWN,2023-08-17
JPR5023,NY,PAS,9194108560,2025-04-03,08:08A,NO PARKING-STREET CLEANING,65.0,0.0,0.0,0.0,65.0,0.0,025,Manhattan,TRAFFIC,UNKNOWN,
32130ND,NY,COM,4939205710,2025-03-06,01:40P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Manhattan,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
83581MK,NY,COM,4966011590,2025-09-24,02:58P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Brooklyn,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
42449ND,NY,COM,4966011530,2025-09-24,02:57P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
P65URT,NJ,PAS,4049629574,2025-11-18,04:57P,BUS LANE VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Manhattan,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
MRH2281,PA,PAS,4939784526,2025-03-11,01:44P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Brooklyn,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
T750504C,NY,OMT,5701184006,2024-11-13,10:30P,NO STANDING-OFF-STREET LOT,50.0,0.0,0.0,0.0,50.0,0.0,000,UNKNOWN,TRANSIT AUTHORITY,UNKNOWN,
LPF3880,NY,PAS,5701183993,2024-11-13,10:26P,NO STANDING-OFF-STREET LOT,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,TRANSIT AUTHORITY,UNKNOWN,
JBX2356,NY,PAS,5701184407,2024-11-14,08:04A,NO STANDING-OFF-STREET LOT,50.0,0.0,0.0,0.0,50.0,0.0,000,UNKNOWN,TRANSIT AUTHORITY,UNKNOWN,
T106164C,NY,OMT,5701184432,2024-11-14,08:06A,NO STANDING-OFF-STREET LOT,50.0,0.0,0.0,0.0,50.0,0.0,000,UNKNOWN,TRANSIT AUTHORITY,UNKNOWN,
JBS9841,NY,PAS,4966011681,2025-09-24,02:59P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
BKE8607,NY,PAS,4928719074,2024-12-06,02:39P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,25.0,2.51,27.51,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,ADMIN REDUCTION,2025-02-27
LUR8703,NY,PAS,4966011693,2025-09-24,02:59P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
LST0521,PA,PAS,4926472958,2024-11-17,02:37P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,25.0,2.55,0.0,77.55,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,2025-02-06
LPU2618,NY,PAS,4926473008,2024-11-17,02:53P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,25.0,2.57,0.06,77.51,0.0,000,Bronx,DEPARTMENT OF TRANSPORTATION,UNKNOWN,2025-02-06
LGW8438,NY,PAS,4932524341,2025-01-01,09:36A,PHTO SCHOOL ZN SPEED VIOLATION,50.0,25.0,1.41,0.07,76.34,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,2025-03-27
DTH1323,NY,PAS,9196198655,2025-04-18,03:21P,NO PARKING-DAY/TIME LIMITS,60.0,0.0,0.0,0.0,60.0,0.0,028,Manhattan,TRAFFIC,UNKNOWN,
LJN1597,NY,PAS,4933815008,2025-01-14,07:34P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,25.0,1.3,0.09,76.21,0.0,000,Staten Island,DEPARTMENT OF TRANSPORTATION,UNKNOWN,2025-04-03
LSU9115,NY,PAS,4941180719,2025-03-21,05:42P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
LJV4324,NY,PAS,4941180847,2025-03-22,09:10A,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
JER3281,NY,PAS,4939784435,2025-03-11,01:37P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Bronx,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
LHB2193,NY,PAS,4939784642,2025-03-11,01:50P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Bronx,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
LLU5535,NY,PAS,2023684201,2025-04-15,12:13P,NO PARKING-STREET CLEANING,65.0,0.0,0.0,0.0,65.0,0.0,050,Bronx,DEPARTMENT OF SANITATION,UNKNOWN,
FGD9907,NY,PAS,2023686076,2025-04-15,09:40A,NO PARKING-STREET CLEANING,65.0,0.0,0.0,0.0,65.0,0.0,084,Brooklyn,DEPARTMENT OF SANITATION,UNKNOWN,
484BM8,NY,MOT,8926876366,2024-07-11,01:36P,FAIL TO DSPLY MUNI METER RECPT,65.0,0.0,0.0,0.0,65.0,0.0,018,Manhattan,TRAFFIC,UNKNOWN,
XLGH22,NJ,PAS,4939206579,2025-03-06,01:47P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
KWL3707,NY,PAS,5701184985,2024-11-14,09:18A,NO STANDING-OFF-STREET LOT,50.0,0.0,0.0,0.0,50.0,0.0,000,UNKNOWN,TRANSIT AUTHORITY,UNKNOWN,
825DDD,NY,SPO,5701184870,2024-11-14,09:08A,NO STANDING-OFF-STREET LOT,50.0,0.0,0.0,0.0,50.0,0.0,000,UNKNOWN,TRANSIT AUTHORITY,HEARING HELD-GUILTY,
JLT4184,NY,PAS,4965844075,2025-09-23,05:56P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,25.0,0.0,25.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
LPZ5980,NY,PAS,4965450826,2025-09-19,07:55P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Bronx,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
LWB4074,NY,OMS,4966011711,2025-09-24,03:00P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Bronx,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
LUM1284,NY,PAS,4966011723,2025-09-24,03:00P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Bronx,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
BR37289,CT,PAS,4939784915,2025-03-11,12:01A,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
S95VKL,NJ,PAS,2023691035,2025-04-11,08:50A,NO PARKING-STREET CLEANING,65.0,0.0,0.0,0.0,65.0,0.0,077,Brooklyn,DEPARTMENT OF SANITATION,UNKNOWN,
3ZEC93,MA,PAS,9179901475,2025-01-16,11:56A,FAIL TO DSPLY MUNI METER RECPT,35.0,0.0,0.0,0.0,35.0,0.0,112,Queens,TRAFFIC,UNKNOWN,
HNK8365,NY,PAS,2023692258,2025-04-15,09:51A,NO PARKING-STREET CLEANING,65.0,0.0,0.0,0.0,65.0,0.0,068,Brooklyn,DEPARTMENT OF SANITATION,UNKNOWN,
FLM1695,NY,PAS,4939206506,2025-03-06,01:46P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Brooklyn,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
KYJ5095,NY,PAS,4939206490,2025-03-06,01:46P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
95245NC,NY,COM,8927240728,2024-07-10,07:29A,FAIL TO DISP. MUNI METER RECPT,65.0,0.0,0.0,15.0,50.0,0.0,018,Manhattan,TRAFFIC,HEARING HELD-GUILTY REDUCTION,
T664017C,NY,OMT,5701185011,2024-11-14,09:21A,NO STANDING-OFF-STREET LOT,50.0,0.0,0.0,0.0,50.0,0.0,000,UNKNOWN,TRANSIT AUTHORITY,UNKNOWN,
29098ML,NY,COM,8927240960,2024-07-11,12:51P,NO STANDING-DAY/TIME LIMITS,115.0,0.0,0.0,25.0,90.0,0.0,018,Manhattan,TRAFFIC,HEARING HELD-GUILTY REDUCTION,
KMC4968,NY,PAS,5701185163,2024-11-14,09:33A,NO STANDING-OFF-STREET LOT,50.0,0.0,0.0,0.0,50.0,0.0,000,UNKNOWN,TRANSIT AUTHORITY,UNKNOWN,
GAL6452,NY,PAS,5701185096,2024-11-14,09:25A,NO STANDING-OFF-STREET LOT,50.0,0.0,0.0,0.0,50.0,0.0,000,UNKNOWN,TRANSIT AUTHORITY,UNKNOWN,
LJK8700,NY,PAS,4938016229,2025-02-23,02:23P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,25.0,0.0,0.0,75.0,0.0,000,Bronx,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
LFH5572,PA,PAS,4939206968,2025-03-06,01:52P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,25.0,0.0,0.0,75.0,0.0,000,Bronx,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
LLP2519,NY,PAS,4939785154,2025-03-11,10:11A,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
GSY7076,NY,PAS,4939785257,2025-03-11,11:20A,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
KTN1811,NY,PAS,4939785282,2025-03-11,11:29A,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Brooklyn,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
DZU7106,NY,PAS,2023712567,2025-04-11,03:18A,NO PARKING-STREET CLEANING,65.0,0.0,0.0,0.0,65.0,0.0,078,Brooklyn,DEPARTMENT OF SANITATION,UNKNOWN,
HCJ1978,NY,PAS,2023712579,2025-04-11,03:22A,NO PARKING-STREET CLEANING,65.0,0.0,0.0,0.0,65.0,0.0,078,Brooklyn,DEPARTMENT OF SANITATION,UNKNOWN,
N87UVY,NJ,PAS,4939207298,2025-03-06,01:56P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Queens,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
HTW1649,NY,PAS,4931800518,2024-12-29,12:36P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Staten Island,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
LSY9956,NY,PAS,4939206932,2025-03-06,01:52P,PHTO SCHOOL ZN SPEED VIOLATION,50.0,0.0,0.0,0.0,50.0,0.0,000,Staten Island,DEPARTMENT OF TRANSPORTATION,UNKNOWN,
